aoi,year,mean_vpd,mean_vpd_anom,cropland,cropland_mosaics,forest,forest_savannas,grassland,urban_built,min_vpd,min_vpd_anom,max_vpd,max_vpd_anom,population,peak_season,season_length,size,total_ba,n_fires,mx_grw,dur,fsr,log_size,log_n_fires,log_mx_grw_km2,log_tba,log_dur,log_fsr_km2_dy,decade,n,koppen_mode,REGION_WB,INCOME_GRP,ECONOMY,SUBREGION
afghanistan,2010,120.43291360063344,-12.866837996325026,20146.748662897975,20146.748662897975,184.23952498437492,605.3288586161158,251414.4945969062,901.027281727145,110.51262640918956,-25.96094199692248,124.45709883304036,-0.07199798132223743,210750.13912732812,191.2320603447398,54.343576590004034,7.350460481453289,911.4570997002078,124,22.099456639538968,3.983870967741935,8.354000116198453,1.2906396844130383,4.8283137373023015,1.757126625425502,160.03932086721676,1.390617795961817,1.3223741853064377,00s,18,Arid,South Asia,5. Low income,7. Least developed region,Southern Asia
afghanistan,2011,125.66285793097596,18.70231929516027,18590.58471890042,18590.58471890042,187.73925278124992,610.4076282383583,249938.55895893768,903.0267165396448,120.62223932190405,5.774940520358712,126.49146378476702,29.018096331119743,215048.1277484619,195.16011445554412,60.56221201366384,4.150413626655926,136.96364967964556,33,7.428491057714464,5.212121212121212,2.1604739823916037,1.067676755946107,3.5263605246161616,1.6327682676313064,35.23333294622152,1.5979641855244775,0.984560969545352,00s,18,Arid,South Asia,5. Low income,7. Least developed region,Southern Asia
afghanistan,2012,123.34919318417504,-3.277619574517479,18457.77592150264,18457.77592150264,187.4893861874999,616.7191036500618,248939.92707185552,905.2764174458952,115.84768801692994,-19.65196988542173,126.195474117801,14.281428102182872,219737.50250786316,198.21137591794977,38.42793726573647,5.386680423918651,70.02684551094247,13,20.045817644763364,3.3076923076923075,8.675237638878027,1.4219838212270937,2.6390573296152584,2.52779574441028,18.48578967595222,1.3870116903955811,1.9432833936521676,10s,18,Arid,South Asia,5. Low income,7. Least developed region,Southern Asia
iraq,2003,126.99987790912594,-0.10757166903877122,42874.06739180959,43033.00239877833,0,0,53560.929977078646,3530.302178725793,126.96643744481888,-6.81997078862791,127,8.551274210450751,226966.4396653949,196.6572059061058,82.7721750252985,2.1001225173979123,1213.8708150559935,578,3.5303552739728663,2.903114186851211,1.687674959422333,0.7818942348544705,6.361302477572996,1.075151798223378,451.93486774588393,1.1739600684258196,0.8026031503180454,00s,18,Arid,Middle East & North Africa,4. Lower middle income,6. Developing region,Western Asia
iraq,2013,127,7.737834153113259,43225.02929096104,43345.22900174229,0,0,58852.651888457694,3645.7773894914185,126.99269546127177,-2.4192860623093044,127,21.497676316744425,307251.33190703817,194.13231606337507,105.55609893833788,1.4646686065723888,867.0838150908542,592,2.525865402336594,2.949324324324324,1.219503489090774,0.6290778411159821,6.385194398997726,0.913027940423864,372.4140819406614,1.1943295877088338,0.675203835045141,10s,18,Arid,Middle East & North Africa,4. Lower middle income,6. Developing region,Western Asia
iraq,2014,127,34.96971581088124,45449.18461906536,45571.63453097161,0,0,62498.91147897582,3668.5207756632926,126.99541311369032,29.018300630689797,127,43.037143887486465,316937.9356996589,187.01106954246185,67.52369909819048,1.3030232341063102,1744.7481104683493,1339,1.9284011807941224,2.9185959671396566,1.0070797874135289,0.5931922128686432,7.200424892944957,0.8183948034350904,794.2843730311133,1.1626761363239444,0.6091321076472895,10s,18,Arid,Middle East & North Africa,4. Lower middle income,6. Developing region,Western Asia
iraq,2015,127,44.65452804529118,46971.42705087474,47085.37947237475,0,0,63121.5884521128,3686.765227928918,126.99862591243144,33.7813380707607,127,56.73753627399,326940.6775402573,178.2580222265714,60.141142210117906,2.17654048664443,3530.348669337265,1622,3.410452534432941,2.932799013563502,1.4426159611694491,0.6800279003007621,7.392031567514591,0.9885915706359676,1103.005254287836,1.1595193976150056,0.7379936742001807,10s,18,Arid,Middle East & North Africa,4. Lower middle income,6. Developing region,Western Asia
iraq,2016,127,33.464357943311406,47265.848486995266,47392.29405999526,0,0,63709.104882952684,3707.009612116419,126.94475048808089,9.311471341993494,127,66.09824189141375,337005.1605810256,170.9750137458251,80.35803023495208,1.968432583133908,2972.3332005322013,1510,2.9777849202260382,2.92317880794702,1.3790394385565132,0.7068090831209493,7.32052696227274,0.9604394048590036,1067.2817155126334,1.176257978292375,0.7152569543033352,10s,18,Arid,Middle East & North Africa,4. Lower middle income,6. Developing region,Western Asia
iraq,2017,127,53.810969978080166,43635.96721195913,43768.899131459126,0,0,58236.140961622696,3730.999936178918,126.99956759482107,22.318570700225074,127,74.64641917640662,347819.1431454664,170.989007215201,71.63078471413698,1.4501185423663872,1448.668423824021,999,2.102537655861896,2.736736736736737,1.0617496126585666,0.6174850065771991,6.907755278982137,0.8463060975262092,616.8675215706219,1.1385488993555442,0.6326119024473609,10s,18,Arid,Middle East & North Africa,4. Lower middle income,6. Developing region,Western Asia
iraq,2018,126.99976429678482,-4.4067361378812935,42876.58625311922,43007.76772690047,0,0,56944.23574088064,3745.494514710168,126.84480102013708,-13.745155083671817,127,3.2457265367906145,358854.43905337254,179.38006273938709,87.95747438685028,1.3319885379897969,1457.1954605608375,1094,2.183278846224778,2.7714808043875685,1.0783238344558468,0.5393341253174331,6.9985096422506015,0.8269983906340674,590.0315330972718,1.1045344138437727,0.6376639628300389,10s,18,Arid,Middle East & North Africa,4. Lower middle income,6. Developing region,Western Asia
iraq,2019,127,20.128007759553327,52258.142897650665,52345.59738669753,0,0,78240.93884243352,3767.2376961632935,126.99985586494036,-13.446152272190297,127,52.572559849963895,370310.6657410549,211.549845178814,57.30520359866603,2.4337388462535428,15444.506718324985,6346,3.0998999049651914,3.0409706901985505,1.3448647653424135,0.7116944601775875,8.75573753930647,0.9088930358050306,4516.41304428697,1.190037914424975,0.6655139065638878,10s,18,Arid,Middle East & North Africa,4. Lower middle income,6. Developing region,Western Asia
iraq,2020,127,13.58450158096377,53817.36730058874,53862.84495708873,0,0,76033.83942409935,3790.235220491418,126.98813174961874,-20.949232805817857,127,56.68591105227638,382197.32142711006,188.48374780352495,57.27629434060214,2.1058185571740022,8166.36436472078,3878,3.101369470378635,2.9579680247550284,1.3673022731457989,0.6978893690022674,8.263332667439967,0.9229112965974016,2706.414972990793,1.176636986843586,0.6835489582690859,10s,18,Arid,Middle East & North Africa,4. Lower middle income,6. Developing region,Western Asia
iraq,2004,126.99464326290122,-17.406925491783166,41253.61833835767,41434.54273590454,0,0,53836.78471228614,3538.800026022668,126.94648180450312,-25.80757178208588,127,-9.101885399627172,233795.09599195083,189.4244673895085,80.05557584234461,1.3893118296356168,507.0988178170001,365,2.3306638966409343,2.589041095890411,1.244182254134783,0.6125925682930968,5.902633333401366,0.9067228062237171,223.59628742698035,1.1199142273158522,0.6988584221628997,00s,18,Arid,Middle East & North Africa,4. Lower middle income,6. Developing region,Western Asia
iraq,2005,126.99990843184445,3.102803907360158,39106.194307522805,39289.61689933531,0,0,51699.35289601211,3543.7981531632936,126.95151748782196,-8.734570483174632,127,18.20726169387522,240851.9769049816,120.8885801524372,78.14437338765887,1.488818108480499,532.9968828360187,358,2.548322238854833,2.6675977653631286,1.2719449772659588,0.603092848833001,5.883322388488279,0.9034181105451314,215.90723988221433,1.111604808218024,0.6980319867699519,00s,18,Arid,Middle East & North Africa,4. Lower middle income,6. Developing region,Western Asia
iraq,2006,127,24.729378229614507,37913.83802440809,38077.01932487683,0,0,50491.12317655936,3551.296612210169,126.99686972564596,-0.25779544578430524,127,45.33790401622453,248222.66801474875,165.78663873272947,114.74812706148424,1.8365616458707192,661.1621925134589,360,3.4530232696108394,3.1222222222222222,1.4117829687695522,0.6754927089292647,5.8888779583328805,1.014246293213567,243.1773752145353,1.2018977667118025,0.7432537760735582,00s,18,Arid,Middle East & North Africa,4. Lower middle income,6. Developing region,Western Asia
iraq,2007,126.9986027377748,-0.31232710858287555,36225.18685404599,36357.88004467099,0,0,50336.28871270386,3558.2948360539194,126.98245735015324,-14.738375648749072,127,17.101208812700165,255693.7318584043,177.6527189938689,83.86095382170005,1.8631228223294989,963.2344991443508,517,2.9014212939957176,2.8549323017408126,1.4282674552993908,0.6972479232070403,6.249975242259483,0.9920799733100316,360.47717629803986,1.1750197673261944,0.7445081169418868,00s,18,Arid,Middle East & North Africa,4. Lower middle income,6. Developing region,Western Asia
iraq,2008,127,13.63940347303318,33511.35501455777,33617.05977576091,0,0,50701.65627156886,3564.043447100794,126.98034393451404,3.606127492264752,127,23.118233141567757,263406.54398823465,169.29546953204974,101.87728381890652,2.407260458642052,1478.0579216062197,614,3.68275971417768,3.0846905537459284,1.3352089209286997,0.6711562828605504,6.421622267806518,0.9675253993934768,412.089957676378,1.177599298324704,0.7026841945887281,00s,18,Arid,Middle East & North Africa,4. Lower middle income,6. Developing region,Western Asia
iraq,2009,126.98842849827096,-20.242510911871868,35191.886157701374,35277.100216060746,0,0,49322.5442428341,3571.7912035539184,126.85469320711246,-25.5547724531335,127,-14.411064146319132,271650.106255377,177.3444116792886,69.60890929527218,1.6116246937413636,920.2377001263188,571,3.091310456246823,2.788091068301226,1.3692732727435712,0.6110312523294185,6.349138991379798,0.9617106748912746,348.89884508009794,1.1319738633760588,0.724085248082175,00s,18,Arid,Middle East & North Africa,4. Lower middle income,6. Developing region,Western Asia
iraq,2010,127,22.42155548295419,36707.44209234018,36790.65726732454,0,0,49605.32125113592,3583.537332303918,126.98974323610906,8.151441859308354,127,33.76455622793463,280155.2091280355,198.00330214829103,65.50921217877199,2.6408034115495624,1940.9905074889284,735,4.192707365774467,3.2312925170068025,1.7778517252337804,0.8320483006419339,6.601230118728877,1.1320054692978796,611.5555009718214,1.2557740955692982,0.8222742535368746,00s,18,Arid,Middle East & North Africa,4. Lower middle income,6. Developing region,Western Asia
iraq,2011,127,12.034457323021927,37161.65213043098,37240.11873889974,0,0,49917.609579755255,3599.7838327414183,126.97545295149033,1.3062525223635435,127,22.97895288987968,288973.3641924368,173.35235387649325,85.06858392111744,2.4182792832313944,749.6665778017322,310,3.593801659382965,3.1806451612903226,1.5396305642954964,0.7831651103714018,5.739792912179234,1.0975815949835237,242.78118421513457,1.2267933287661483,0.7990389353328307,00s,18,Arid,Middle East & North Africa,4. Lower middle income,6. Developing region,Western Asia
iraq,2012,127,13.807666176419056,39050.96389486608,39141.67454992858,0,0,50942.286755673944,3618.531177210169,126.98703971457866,-10.61821053214664,127,28.99434425330692,298173.297613295,192.10531467201656,87.95631830986673,1.5998187031638589,465.54724262068294,291,2.817118465014599,3.0927835051546393,1.3787212340291175,0.6813923793470094,5.676753802268282,1.0382552972789632,198.28518238997972,1.2189147262094766,0.7614017271472648,10s,18,Arid,Middle East & North Africa,4. Lower middle income,6. Developing region,Western Asia
georgia,2003,69.91437677904506,-6.977364168717485,3404.773802933703,3422.0502265118253,22924.513484284904,31629.608182130833,24325.96710593357,845.065985322733,61.32065596422959,-13.6552612245696,77.33305213131572,-0.4442079367872751,37861.79206013234,128.11600788597653,90.49992591134928,0.9886076491701984,77.11139663527548,78,0.6935126368040048,2.551282051282051,0.3461269841575309,0.48494873928043986,4.3694478524670215,0.4131236322549195,37.82600166387431,1.0736064491128818,0.2771584403243215,00s,18,Boreal,Europe & Central Asia,4. Lower middle income,6. Developing region,Western Asia
georgia,2013,80.71288994665538,4.614253217761165,2237.7826644693,2268.0798239692995,22945.58180117651,32296.92160282215,25193.83101154803,854.580596822733,71.30100348150442,-6.689292255491584,88.73469427660781,21.557406646982507,33385.31484493428,210.6330606660489,127.57148833552635,1.1462525408093016,72.213910070986,63,0.7189361915167745,2.6825396825396823,0.41618272265949274,0.5918976559526243,4.1588830833596715,0.45088823478740014,37.28955232501533,1.1166951756084984,0.318135618206116,10s,18,Boreal,Europe & Central Asia,4. Lower middle income,6. Developing region,Western Asia
georgia,2014,94.93728915668258,20.96467841942118,2291.3502968208913,2322.6489913677656,22979.71090373637,32664.888367427546,24840.13490249835,856.7996729489585,84.17636580844183,10.531500678330028,108.84513590344524,34.03641007448128,33012.42564891119,49.887190148737595,35.62550169771704,1.9469303345983624,48.67325836495906,25,1.3308837744381616,2.92,0.54282625110882,0.7859000175707103,3.258096538021482,0.6394423127538548,19.64750043926776,1.182309745235064,0.4004594811271757,10s,18,Boreal,Europe & Central Asia,4. Lower middle income,6. Developing region,Western Asia
georgia,2015,88.60918506351716,15.077454395457558,2770.99865852365,2806.3034062267748,23046.789519481183,32937.883966866204,24113.28255807176,857.5508023552086,69.4948354735414,2.9963527539640618,100.40641606166328,23.881190285308296,32649.393787895177,171.6254184172201,80.33159095442079,5.153098657340935,468.93197781802513,91,2.2338655341952127,4.032967032967033,0.7162418271543791,0.9008796040386938,4.5217885770490405,0.7301206520206831,81.98004396752114,1.3457375838156114,0.4270967715081342,10s,18,Boreal,Europe & Central Asia,4. Lower middle income,6. Developing region,Western Asia
georgia,2016,83.73687498894277,9.303155328731672,2884.2644481211396,2928.332737293014,23144.608203485623,33180.98925031326,23848.354015245335,858.0515554645835,68.607157056913607,-1.6326179442270246,101.02429883394274,28.36114160570075,32291.64434165318,189.26487085882073,64.69824752365177,4.177702535614719,275.72836735057143,66,1.6229496662870055,4.2727272727272725,0.5459104121994213,0.8246563729605847,4.204692619390966,0.6229153152373423,54.42732061539859,1.399493404501411,0.3626911879893187,10s,18,Boreal,Europe & Central Asia,4. Lower middle income,6. Developing region,Western Asia
georgia,2017,87.5821552179269,15.726741473852394,2949.773046804043,2992.5894872102936,22627.639225377057,32653.04484598967,24094.832078042884,861.5568064958336,64.69444607392629,-2.6338116561029676,104.2027429301436,33.11844284848332,31984.76839147694,188.6899662548492,67.87505405261165,2.5772804675811285,211.33699834165256,82,1.4266948408119553,3.975609756097561,0.5659902987633211,0.8311726022879145,4.418840607796598,0.6424036768975528,68.15615338760898,1.320407801337624,0.39118853105133256,10s,18,Boreal,Europe & Central Asia,4. Lower middle income,6. Developing region,Western Asia
georgia,2018,79.44403660840565,2.5133240406308968,2809.0848022926457,2849.397334073896,23077.997171737345,33022.982166629554,23765.22234469908,862.8087305427086,68.25369915667328,-13.05300099351838,89.7883628921348,16.082459232690944,31687.345153345388,206.4674662612443,27.6028636642304,2.1145340205315133,126.8720412318908,60,1.3344614189931028,3.3,0.4815017838420162,0.6802915566536286,4.110873864173311,0.574034143896565,40.81749339921772,1.2060751623359856,0.3529554659717823,10s,18,Boreal,Europe & Central Asia,4. Lower middle income,6. Developing region,Western Asia
georgia,2019,88.82906362521538,19.763118027563383,2346.295881647796,2377.594233225919,23625.42173670113,33144.50339605926,24324.113031201836,864.5613076677084,78.73951474960452,9.093368381160952,98.9465408892874,31.836129989822716,31424.688154972,209.3489194052518,60.08683794279564,4.810111979673257,452.1505260892862,94,1.7446726212607335,3.0851063829787235,0.5999567489760899,0.7363955365096373,4.553876891600541,0.5638521728320466,69.2211804319059,1.1239291951353831,0.3774026799311061,10s,18,Boreal,Europe & Central Asia,4. Lower middle income,6. Developing region,Western Asia
georgia,2020,85.27298477319007,10.518547694003782,2074.1552804598036,2102.6993878191784,24272.255422285132,33684.390570118834,24434.803987892883,865.8131781208335,69.96290926765492,-15.943538918079884,94.88477980112869,28.384212275864755,31109.315897317323,175.49063735005276,80.45268855675225,3.4725190465016795,270.856485627131,78,1.6457164952729957,3.282051282051282,0.5295094067712902,0.6909901584290656,4.3694478524670215,0.5577976271345647,53.89723235746712,1.1910148635905993,0.35876005512071446,10s,18,Boreal,Europe & Central Asia,4. Lower middle income,6. Developing region,Western Asia
georgia,2004,67.64120205482317,-8.976033580362785,3091.747851788852,3108.7740689919738,22599.995548115097,31700.271371954143,24653.702638377013,845.5667436821079,57.60817478474542,-13.086162346677392,75.62575642877161,-5.876731091724931,37368.25293992763,191.06551209093513,82.53763084109018,1.8607013561067771,184.20943425457097,99,0.967048164547768,4.05050505050505,0.43689964972156126,0.7607356761172992,4.605170185988092,0.5399228378348245,75.31283193561262,1.3750226140045954,0.3229545192715939,00s,18,Boreal,Europe & Central Asia,4. Lower middle income,6. Developing region,Western Asia
georgia,2005,72.26724527240742,-3.859085199555664,2934.02127948248,2952.0491149512272,22429.60113893496,31951.75874931352,24658.305390918995,846.3178977602329,58.78536464545731,-9.45724379190678,80.57634588220613,1.2284822260771104,36905.51014661954,172.208812861646,74.09684137145852,4.1882589805748065,301.5546466013861,72,1.8067105002453536,3.9166666666666665,0.7100900137486844,0.943787208049796,4.290459441148391,0.7189477779788882,67.95267897958531,1.3395023544286688,0.4494186927071714,00s,18,Boreal,Europe & Central Asia,4. Lower middle income,6. Developing region,Western Asia
georgia,2006,80.9013176456128,6.083580316231222,2812.69004051857,2828.7149067841938,22176.86965921044,31887.757847196113,24727.61521943368,847.8202529008579,70.98854148334992,-5.5822511245752855,94.0534972871454,15.256051197389846,36390.67112928838,205.05424258166093,41.02388576446047,3.048096888072147,332.242560799864,109,2.1446173873382035,3.944954128440367,0.8111042887017769,0.97741151659702,4.700480365792417,0.8049715217143585,106.53785530907516,1.4131267916565473,0.4693373696413356,00s,18,Boreal,Europe & Central Asia,4. Lower middle income,6. Developing region,Western Asia
georgia,2007,72.47260002923754,-4.394437041941,2729.4982038250646,2746.524658950065,22180.815160047154,31805.404645511007,24855.11496980496,849.3225671821081,67.0905181845523,-12.52873149024964,77.90626289036564,2.803207006585901,35906.43582772333,172.016065902282,95.95045192802314,1.6621800316487794,118.01478224706334,71,0.9493355410576618,3.5774647887323945,0.422554374642518,0.7200941815035682,4.276666119016055,0.5277105654933906,51.12668688675334,1.295845335534081,0.31946547501543343,00s,18,Boreal,Europe & Central Asia,4. Lower middle income,6. Developing region,Western Asia
georgia,2008,70.89273725954664,-5.760780884966957,2713.3942107595008,2729.919895181376,22270.275827176745,31756.13099268081,24885.596343513895,851.3256063696081,57.02783899974018,-13.257921842599494,87.05344141919491,4.216986464126722,35507.69185621063,224.84681307203064,54.807381034291915,1.2836552105387942,115.52896894849148,90,0.7727712238673196,3.2111111111111112,0.38637531993439433,0.6141294445894269,4.51085950651685,0.4674485075236491,55.27165001304842,1.2233483832960013,0.30093129188469575,00s,18,Boreal,Europe & Central Asia,4. Lower middle income,6. Developing region,Western Asia
georgia,2009,65.30126326747431,-11.707573180031671,2553.6599592346192,2568.9337409533705,22438.39612110401,31709.458803432382,25069.428706164505,851.8263783696082,51.9835515442367,-17.13271804097169,77.68669625805776,-6.513127571671594,35090.18360669273,29.387683963293757,42.06628840407082,2.976707546495199,17.860245278971195,6,2.218139624063603,4.666666666666667,0.5101583533632634,0.9265796057786704,1.9459101490553132,0.7239354737880553,5.559477634672021,1.4208602268442356,0.3705904818696078,00s,18,Boreal,Europe & Central Asia,4. Lower middle income,6. Developing region,Western Asia
georgia,2010,84.98871281173155,11.144680300308854,2553.2487692740797,2568.7729383209553,22478.47896152552,31710.04518165304,25132.56454200316,851.8263783696082,74.31899575496688,6.758822713301505,96.52642228162844,17.05012844972955,34653.340175955585,242.15231880232585,70.91455344790495,1.992320227011488,346.66371949999893,174,1.195426749564867,3.4080459770114944,0.5272035242740707,0.7145119787894993,5.1647859739235145,0.5533654060009676,124.32508430937288,1.2265843674333825,0.35452753398901204,00s,18,Boreal,Europe & Central Asia,4. Lower middle income,6. Developing region,Western Asia
georgia,2011,78.99189542264571,3.1008127855667,2465.362245609312,2481.3871974218123,22469.003440300512,31749.474309740555,25378.460467872897,852.3271327914831,63.67725550555373,-3.5536178688052904,89.41564824048544,10.441066295703472,34272.08195453534,226.477150233154,33.96538817460578,1.7596403214748642,86.22237575226835,49,0.9725352137105724,3.612244897959183,0.4312820942306167,0.7319102799167584,3.912023005428146,0.5380910833601485,35.863603715921165,1.295799756315459,0.3300769462764301,00s,18,Boreal,Europe & Central Asia,4. Lower middle income,6. Developing region,Western Asia
georgia,2012,81.33903093315304,5.209554164443585,2351.412353264459,2376.9521281238344,22666.800881942818,31899.245519895,25383.293709018137,852.827886166483,74.32908085116681,-3.614715059485401,90.39520336399552,12.109220912118776,33805.312183534064,149.7401227102012,100.2330370303802,0.9174737045945314,40.36884300215938,44,0.6195829888330151,2.4318181818181817,0.4447810499172057,0.5497953355462891,3.80666248977032,0.4355863467456162,24.190994764036724,1.0431171125960716,0.3445815191890045,10s,18,Boreal,Europe & Central Asia,4. Lower middle income,6. Developing region,Western Asia
rwanda,2003,96.17955690779432,11.226836051527076,5577.691563878675,10315.256672806448,1245.048952304903,1354.0986657792278,6938.153044504344,90.82593167634812,73.35755623974318,2.89697125927647,112.57592183801204,21.824923391957228,71482.79670600098,187.942350459389,60.284145691704424,1.585714281664686,401.1857132611656,253,0.868816132235546,1.7470355731225296,0.497636688067684,0.4341936710530136,5.537334267018537,0.4260803466755781,109.85099877641244,0.9095899809767956,0.3411696144054515,00s,18,Equatorial,Sub-Saharan Africa,5. Low income,7. Least developed region,Eastern Africa
rwanda,2013,92.78909551679564,7.805357479994772,4727.290490424621,11033.485784155828,1266.8829354133586,1381.7508569311872,6996.149948785724,109.57341135563752,80.06017906676149,0.6309126160012775,105.59975746837638,16.25407365990385,92833.4226478516,170.07239726978324,83.01309961724577,1.5084703584205277,383.151471038814,254,0.9769504973650716,1.6614173228346456,0.5245271790821247,0.4502327631466772,5.541263545158426,0.40725058052469443,114.359121839256,0.8890109946711423,0.332015671684334,10s,18,Equatorial,Sub-Saharan Africa,5. Low income,7. Least developed region,Eastern Africa
rwanda,2014,82.20383911584874,-2.074694657042856,4887.866231271189,11275.630578603805,1281.5838850927703,1396.1384829294716,6876.64402896685,111.56449951188752,73.42916479079832,-17.000566391216566,92.5593948327693,7.991315334679112,95655.92235459723,173.65536877923918,23.581650436420254,2.987106354382183,268.8395718943965,90,1.7101140972619384,1.7333333333333334,0.5733317369315445,0.4332088006352055,4.51085950651685,0.4335256593416541,38.988792057168496,0.8882340973258035,0.34569439493490794,10s,18,Equatorial,Sub-Saharan Africa,5. Low income,7. Least developed region,Eastern Africa
rwanda,2015,80.81525117272027,-2.9709978651407996,5312.4742282242705,11552.1706876095,1298.4379792582724,1405.543504690562,6770.548580424825,112.80892738688752,66.76364421917889,-7.994564822748587,95.25692740026425,1.4283369882510115,98583.62899173245,159.279159939562,87.88141600008873,1.5636302702750209,692.6882097318341,443,0.9264726486294927,1.8329571106094809,0.5022191480988403,0.4818956372219763,6.095824562432225,0.4323375172669516,213.4797672893355,0.9140282382745448,0.3444419166727332,10s,18,Equatorial,Sub-Saharan Africa,5. Low income,7. Least developed region,Eastern Africa
rwanda,2016,96.6117388210348,11.452771686248305,5744.248735801354,11813.442916975024,1299.0655459306988,1408.353463539643,6700.096416736647,113.30670043376251,83.0453948037236,7.236853188492087,109.3174550154668,16.237103707684028,101748.8763647656,183.69967807847917,44.62464200079716,1.4286190571969424,624.3065279950638,437,0.9441051946815332,1.82837528604119,0.48255867431053096,0.47292245333677696,6.082218910376446,0.4208338910725966,206.66711210817152,0.922368443251247,0.33384305876427356,10s,18,Equatorial,Sub-Saharan Africa,5. Low income,7. Least developed region,Eastern Africa
rwanda,2017,84.8848374166751,0.3866092045834118,5888.517625519736,11888.202273651745,1296.4936629922795,1412.4692768252432,6900.26108328279,116.10008766813756,79.35723673700558,-12.641844692623842,91.97933035130772,12.119083753285793,104995.1027767066,194.02162223103912,73.5576072264732,1.7549126897066791,551.0425845678972,314,1.198396988180654,1.6337579617834397,0.6336179955948645,0.5090382596527382,5.752572638825633,0.45665041456429695,159.83801353095978,0.8707481174451519,0.38458774990375094,10s,18,Equatorial,Sub-Saharan Africa,5. Low income,7. Least developed region,Eastern Africa
rwanda,2018,79.39773370899103,-4.748711096910989,6021.601171660469,11962.700563122891,1311.8837080534313,1439.796050078368,6405.183034936453,118.58894718376256,73.54873142890334,-18.229355766298255,85.12844736192385,10.052717951696984,108478.04041692604,203.90850091366977,33.540389909947486,1.6901362242234914,351.5483346384862,208,1.2827919755169317,1.9519230769230769,0.6810940076871471,0.5136029079484448,5.342334251964811,0.4624182125498115,106.82940485327651,0.9507253459852084,0.35855447319812683,10s,18,Equatorial,Sub-Saharan Africa,5. Low income,7. Least developed region,Eastern Africa
rwanda,2019,90.41443861916724,5.607116923479087,5199.533501457234,11759.079397775517,1318.2318198925857,1463.052889646077,6293.4687068321555,120.58003698063756,72.87432287203913,2.463885298517216,101.68173533555044,8.370891848323332,112093.58277511432,193.077189409426,61.27588956949485,1.168374272980352,422.9514868188874,362,0.8918415597732111,1.712707182320442,0.5226818815311158,0.47362565529094985,5.8944028342648505,0.4408040969736331,171.45248721532386,0.8920823568288114,0.3545163870229377,10s,18,Equatorial,Sub-Saharan Africa,5. Low income,7. Least developed region,Eastern Africa
rwanda,2020,105.17274569034376,20.89487633791771,5252.169780657775,11751.500723476684,1324.0372845293498,1487.860683137071,5766.535087109672,122.32223580876256,88.51834962313195,16.303876149120626,114.90537272898904,28.982289382343097,115956.8092005207,188.91257066141668,27.044471170177943,1.442853415781723,438.62743839764374,304,1.0182164700444762,1.756578947368421,0.5280885636282884,0.4941983083165541,5.720311776607412,0.44256339914697235,150.23628572823245,0.9043707001824572,0.3497957640140827,10s,18,Equatorial,Sub-Saharan Africa,5. Low income,7. Least developed region,Eastern Africa
rwanda,2004,104.22044599677588,21.29921068300972,5335.089457605266,10286.940870428867,1234.1769172583347,1344.3549575110908,7210.623602896139,93.06590484822314,83.16541528094454,12.88016105842543,114.20569077944138,29.5833103388181,73117.66737239459,185.92795708440931,22.4429396635578,2.2233902068228883,311.2746289552044,140,1.3523496417678094,1.8714285714285712,0.6649806321488325,0.507081356263985,4.948759890378168,0.4977874827848112,70.9913898769579,0.9261321753326788,0.39031917024118307,00s,18,Equatorial,Sub-Saharan Africa,5. Low income,7. Least developed region,Eastern Africa
rwanda,2005,95.23218772238114,10.26932991562223,5006.180318074256,10274.804913363309,1226.975781382048,1341.9627137731009,7344.529247683392,95.05699575447316,81.1968354706129,7.14693132143427,104.75694918454178,13.296048332050471,74907.0073154109,197.08381206374048,72.7786635919258,1.6801802158707977,295.7117179932604,176,1.1220794285952242,1.755681818181818,0.5547628646989874,0.4941850198580346,5.176149732573829,0.43937851246973025,86.97656349501409,0.9316433286631371,0.3525463721424307,00s,18,Equatorial,Sub-Saharan Africa,5. Low income,7. Least developed region,Eastern Africa
rwanda,2006,92.98998649374788,8.184857748667525,4747.872932987432,10324.687240339406,1219.8195849326603,1338.43343610625,7262.276418659129,96.66158173774524,77.78745806526561,3.944490030062301,103.2623335318122,13.211274815922843,76750.1143042159,149.91896963404707,69.55921215277242,1.4894352676103546,180.2216673808529,121,1.4724520564964998,1.8925619834710743,0.619849798609938,0.47417953317283745,4.804021044733257,0.47824729688972617,57.37572351391333,0.9409258096732718,0.37452242446985423,00s,18,Equatorial,Sub-Saharan Africa,5. Low income,7. Least developed region,Eastern Africa
rwanda,2007,84.54746431009185,0.02023033242807547,4411.8356723251145,10328.88198739958,1218.6572094137875,1342.691955554718,7168.195647117645,99.6482161439953,73.7698128004415,-7.184120713943389,98.22653107164116,5.001412347328518,78710.14609603844,211.36011325310565,37.65853312224096,0.7979002793651445,72.60892542222815,91,1.1464188485943752,1.7032967032967032,0.5126319079777145,0.4061704557497984,4.5217885770490405,0.4428067746560602,36.96151147323165,0.8840481380636099,0.3422210023370904,00s,18,Equatorial,Sub-Saharan Africa,5. Low income,7. Least developed region,Eastern Africa
